TimeStamp,ch1,ch2,ch3,ch4
2019523.9942,20532.32,9717.66,14643.24,41378.07
2019523.9982,20546.49,9714.08,14627.51,41364.48
2019524.0022,20554.74,9708.31,14611.34,41348.84
2019524.0062,20536.04,9701.4,14601.09,41341.6
2019524.0102,20522.02,9701.21,14602.62,41345.03
2019524.0142,20509.91,9696.48,14602.71,41344.31
2019524.0182,20520.59,9689.28,14587.83,41330.72
2019524.0222,20526.46,9682.47,14565.37,41309.89
2019524.0262,20509.34,9673.02,14553.79,41302.16
2019524.0302,20500.23,9673.98,14561.56,41311.7
2019524.0342,20489.84,9674.93,14566.66,41316.28
2019524.0382,20500.61,9673.55,14557.41,41304.4
2019524.0422,20506.72,9667.83,14546.44,41292.34
2019524.0462,20501.9,9668.16,14552.21,41298.97
2019524.0502,20496.04,9675.41,14562.99,41310.74
2019524.0542,20501.14,9686.04,14575.86,41327.15
2019524.0582,20530.89,9694.29,14580.16,41331.58
2019524.0622,20537.09,9683.8,14569.48,41318.47
2019524.0662,20519.78,9676.84,14567.47,41317.18
2019524.0702,20513.58,9686.19,14586.55,41335.16
2019524.0742,20513.11,9686.19,14604.0,41349.94
2019524.0782,20539.24,9693.62,14610.01,41350.23
2019524.0822,20562.79,9709.55,14614.73,41349.75
2019524.0862,20552.02,9708.79,14617.49,41353.33
2019524.0902,20542.72,9712.27,14629.41,41368.54
2019524.0942,20540.05,9714.22,14641.38,41382.89
2019524.0982,20560.27,9717.04,14638.0,41381.41
2019524.1022,20566.51,9716.04,14630.8,41371.97
2019524.1062,20557.36,9715.37,14634.37,41378.65
2019524.1102,20558.88,9716.89,14656.16,41399.77
2019524.1142,20550.3,9719.37,14666.13,41411.64
2019524.1182,20565.7,9720.04,14655.88,41401.11
2019524.1222,20579.25,9717.13,14645.34,41389.99
2019524.1262,20574.43,9716.8,14654.59,41399.87
2019524.1302,20560.74,9719.99,14669.94,41417.32
2019524.1342,20547.96,9725.57,14675.48,41423.99
2019524.1382,20575.24,9723.86,14670.76,41419.22
2019524.1422,20591.07,9717.37,14660.07,41404.35
2019524.1462,20576.05,9716.32,14660.6,41407.07
2019524.1502,20555.83,9714.51,14665.18,41416.46
2019524.1542,20549.06,9716.18,14671.8,41427.33
2019524.1582,20583.44,9716.42,14670.14,41425.38
2019524.1622,20603.18,9715.27,14661.31,41410.83
2019524.1662,20580.1,9706.88,14657.79,41406.59
2019524.1702,20564.94,9709.22,14670.18,41418.65
2019524.1742,20556.17,9706.93,14673.62,41420.61
2019524.1782,20575.72,9705.59,14664.32,41408.83
2019524.1822,20591.69,9710.5,14653.35,41397.05
2019524.1862,20579.91,9709.45,14657.83,41406.11
2019524.1902,20561.03,9708.93,14667.18,41417.46
2019524.1942,20545.96,9705.97,14669.8,41420.32
2019524.1982,20570.42,9707.17,14665.94,41415.65
2019524.2022,20585.01,9709.03,14655.16,41404.54
2019524.2062,20578.77,9719.75,14666.94,41416.7
2019524.2102,20566.66,9723.04,14683.25,41432.58
2019524.2142,20559.93,9724.19,14696.5,41442.69
2019524.2182,20575.34,9719.09,14681.63,41425.85
2019524.2222,20576.19,9707.55,14663.17,41402.73
2019524.2262,20563.84,9707.12,14667.23,41406.73
2019524.2302,20548.44,9707.26,14673.33,41417.79
2019524.2342,20536.9,9706.88,14678.15,41427.95
2019524.2382,20563.51,9710.12,14675.29,41420.51
2019524.2422,20579.2,9705.45,14659.6,41402.3
2019524.2462,20565.37,9705.21,14662.79,41406.21
2019524.2502,20547.68,9709.31,14672.66,41417.32
2019524.2542,20529.7,9703.83,14672.9,41417.89
2019524.2582,20552.49,9701.83,14660.88,41409.4
2019524.2622,20566.42,9698.68,14649.87,41393.24
2019524.2662,20554.45,9700.78,14654.97,41401.25
2019524.2702,20541.91,9708.12,14665.18,41414.55
2019524.2742,20535.66,9711.55,14674.52,41422.32
2019524.2782,20563.18,9710.31,14671.14,41415.74
2019524.2822,20575.62,9705.69,14657.31,41399.87
2019524.2862,20564.56,9705.64,14655.93,41401.58
2019524.2902,20550.68,9709.93,14665.13,41412.55
2019524.2942,20542.43,9712.17,14669.47,41420.27
2019524.2982,20554.12,9703.54,14655.64,41404.59
2019524.3022,20565.42,9699.58,14643.58,41392.0
2019524.3062,20558.65,9706.88,14652.11,41406.54
2019524.3102,20551.25,9713.08,14668.75,41425.19
2019524.3141,20539.86,9706.55,14668.32,41426.95
2019524.3181,20562.17,9703.88,14662.7,41418.22
2019524.3221,20577.24,9700.35,14653.3,41405.35
2019524.3261,20565.8,9696.1,14655.78,41409.31
2019524.3301,20557.79,9700.73,14669.94,41426.66
2019524.3341,20547.63,9711.93,14677.67,41435.68
2019524.3381,20567.99,9715.27,14673.9,41429.24
2019524.3421,20578.82,9713.27,14661.93,41411.88
2019524.3461,20561.65,9709.74,14662.22,41411.31
2019524.3501,20549.73,9713.46,14674.0,41425.57
2019524.3541,20537.81,9712.17,14678.48,41430.57
2019524.3581,20553.35,9706.21,14664.84,41416.55
2019524.3621,20571.66,9705.64,14656.97,41404.06
2019524.3661,20563.27,9702.59,14659.69,41404.4
2019524.3701,20548.16,9706.83,14671.14,41413.46
2019524.3741,20537.33,9712.27,14678.96,41421.61
2019524.3781,20558.74,9712.41,14670.04,41411.79
2019524.3821,20581.53,9712.65,14662.98,41404.63
2019524.3861,20578.39,9716.08,14673.85,41417.99
2019524.3901,20561.6,9715.03,14677.14,41427.52
2019524.3941,20540.19,9707.5,14674.14,41424.9
2019524.3981,20556.88,9701.3,14664.32,41409.93
2019524.4021,20569.99,9702.4,14653.83,41396.05
2019524.4061,20558.03,9705.12,14660.93,41402.3
2019524.4101,20542.81,9702.59,14669.13,41410.5
2019524.4141,20537.47,9704.07,14676.62,41421.08
2019524.4181,20558.65,9702.49,14668.85,41414.69
2019524.4221,20577.48,9697.01,14659.22,41403.44
2019524.4261,20562.03,9697.1,14660.31,41406.3
2019524.4301,20544.91,9702.16,14667.8,41417.46
2019524.4341,20534.33,9702.87,14676.62,41423.95
2019524.4381,20561.36,9702.87,14674.33,41417.08
2019524.4421,20579.67,9702.16,14662.55,41403.58
2019524.4461,20564.51,9704.83,14662.22,41404.54
2019524.4501,20545.77,9702.21,14667.23,41415.22
2019524.4541,20536.33,9705.26,14676.57,41425.9
2019524.4581,20564.42,9710.74,14675.81,41421.13
2019524.4621,20580.72,9701.78,14662.6,41410.4
2019524.4661,20562.13,9697.25,14659.55,41408.45
2019524.4701,20542.0,9701.78,14668.66,41418.75
2019524.4741,20529.51,9701.06,14675.29,41426.38
2019524.4781,20554.16,9697.01,14666.99,41416.36
2019524.4821,20571.76,9694.72,14656.16,41404.2
2019524.4861,20557.31,9694.15,14656.21,41407.16
2019524.4901,20540.72,9698.2,14668.37,41419.46
2019524.4941,20536.19,9703.78,14683.34,41433.29
2019524.4981,20562.51,9712.17,14680.39,41426.33
2019524.5021,20571.76,9706.21,14664.03,41407.07
2019524.5061,20553.11,9701.59,14660.84,41400.25
2019524.5101,20541.29,9703.35,14671.71,41411.5
2019524.5141,20535.14,9703.69,14681.15,41421.13
2019524.5181,20555.4,9702.3,14667.08,41409.16
2019524.5221,20562.32,9693.77,14650.35,41388.76
2019524.5261,20552.35,9697.49,14657.12,41395.34
2019524.5301,20547.34,9704.73,14671.85,41413.22
2019524.5341,20546.63,9711.65,14685.44,41430.53
2019524.5381,20560.93,9706.26,14673.14,41415.41
2019524.5421,20568.28,9704.02,14659.41,41395.72
2019524.5461,20552.07,9705.93,14664.46,41402.39
2019524.5501,20536.33,9709.03,14675.52,41414.84
2019524.5541,20529.03,9708.98,14679.34,41419.03
2019524.5581,20552.92,9704.59,14668.13,41407.88
2019524.5621,20569.23,9696.91,14655.88,41392.43
2019524.5661,20555.55,9693.43,14658.6,41394.62
2019524.5701,20537.05,9695.53,14673.43,41407.4
2019524.5741,20529.46,9696.2,14682.49,41419.37
2019524.5781,20552.69,9694.24,14674.95,41414.22
2019524.5821,20564.27,9691.43,14660.26,41397.62
2019524.5861,20551.02,9691.62,14661.27,41402.34
2019524.5901,20536.33,9699.49,14669.8,41414.46
2019524.5941,20528.27,9702.78,14678.62,41421.85
2019524.5981,20552.16,9704.92,14674.62,41418.03
2019524.6021,20564.13,9697.82,14655.69,41399.91
2019524.6061,20555.4,9693.62,14657.55,41404.2
2019524.6101,20538.48,9697.87,14669.28,41418.51
2019524.6141,20531.32,9705.12,14680.05,41432.53
2019524.6181,20555.83,9707.31,14673.76,41422.99
2019524.6221,20565.23,9697.2,14655.64,41400.15
2019524.6261,20553.5,9692.62,14652.68,41401.72
2019524.6301,20545.82,9699.16,14667.18,41418.84
2019524.6341,20535.9,9699.39,14675.0,41426.62
2019524.6381,20550.63,9694.29,14663.98,41411.26
2019524.6421,20560.12,9692.0,14650.16,41393.52
2019524.6461,20538.48,9688.66,14647.44,41392.05
2019524.6501,20518.16,9689.14,14654.07,41396.91
2019524.6541,20512.11,9695.34,14665.7,41409.55
2019524.6581,20536.47,9695.67,14659.5,41402.2
2019524.6621,20548.73,9688.76,14642.19,41385.37
2019524.6661,20534.95,9681.37,14641.24,41386.18
2019524.6701,20526.79,9685.14,14652.78,41397.86
2019524.6741,20522.64,9687.42,14664.37,41407.16
2019524.6781,20536.57,9682.18,14655.02,41397.96
2019524.6821,20540.43,9674.5,14640.29,41386.28
2019524.6861,20535.04,9676.31,14649.97,41400.1
2019524.6901,20524.08,9679.41,14661.74,41414.55
2019524.6941,20514.2,9683.51,14665.7,41416.7
2019524.6981,20539.57,9690.81,14663.65,41410.45
2019524.7021,20562.27,9695.91,14664.27,41410.74
2019524.7061,20555.93,9702.4,14670.09,41417.94
2019524.71,20540.38,9699.77,14671.28,41421.94
2019524.714,20530.04,9695.63,14675.29,41424.04
2019524.718,20545.06,9692.81,14668.37,41412.55
2019524.722,20554.83,9687.14,14657.88,41396.58
2019524.726,20543.96,9680.42,14656.21,41398.1
2019524.73,20530.13,9686.8,14666.7,41411.83
2019524.734,20525.65,9695.24,14684.11,41425.76
2019524.738,20543.34,9696.2,14676.95,41413.98
2019524.742,20561.55,9698.11,14668.51,41405.11
2019524.746,20555.83,9701.4,14670.9,41407.49
2019524.75,20546.06,9702.02,14680.91,41419.08
2019524.754,20541.86,9696.77,14691.55,41427.43
2019524.758,20560.41,9697.68,14685.58,41419.8
2019524.762,20565.85,9701.3,14670.23,41405.02
2019524.766,20550.11,9698.54,14666.75,41408.21
2019524.77,20535.9,9699.63,14675.19,41417.6
2019524.774,20535.61,9704.78,14686.54,41430.14
2019524.778,20552.35,9698.06,14675.19,41418.89
2019524.782,20558.88,9686.19,14652.97,41396.1
2019524.786,20548.54,9683.09,14654.83,41395.34
2019524.79,20536.09,9688.28,14668.85,41412.26
2019524.794,20529.8,9691.48,14679.34,41424.52
2019524.798,20549.68,9691.86,14672.52,41413.31
2019524.802,20560.36,9684.99,14656.5,41398.34
2019524.806,20548.58,9684.28,14661.5,41403.87
2019524.81,20540.72,9687.47,14674.05,41416.7
2019524.814,20542.19,9697.44,14688.4,41429.91
2019524.818,20560.27,9697.34,14683.3,41421.23
2019524.822,20569.14,9687.47,14666.94,41403.73
2019524.826,20560.12,9688.43,14667.13,41404.63
2019524.83,20545.87,9695.34,14675.43,41414.31
2019524.834,20537.19,9699.3,14684.25,41421.85
2019524.838,20550.78,9695.05,14668.32,41404.54
2019524.842,20557.45,9688.19,14650.92,41383.41
2019524.846,20546.68,9684.23,14650.59,41386.28
2019524.85,20532.71,9683.32,14658.45,41395.72
2019524.854,20526.08,9683.09,14662.94,41404.3
2019524.858,20552.69,9687.62,14659.26,41400.39
2019524.862,20562.6,9678.03,14643.19,41381.32
2019524.866,20551.02,9680.42,14647.58,41386.56
2019524.87,20540.67,9681.04,14663.94,41403.73
2019524.874,20533.33,9682.23,14672.9,41409.07
2019524.878,20559.89,9686.09,14664.56,41399.25
2019524.882,20576.77,9686.9,14652.87,41385.61
2019524.886,20558.98,9685.8,14655.88,41389.37
2019524.89,20542.34,9688.43,14663.75,41398.2
2019524.894,20532.42,9687.0,14665.89,41403.49
2019524.898,20554.16,9686.66,14652.3,41393.43
2019524.902,20571.76,9679.56,14636.8,41377.98
2019524.906,20560.41,9676.03,14639.57,41382.27
2019524.91,20547.06,9679.22,14649.77,41393.81
2019524.914,20542.1,9683.56,14656.16,41401.2
2019524.918,20567.99,9691.19,14649.44,41389.47
2019524.922,20584.11,9688.04,14638.33,41371.3
2019524.926,20571.33,9690.1,14646.67,41380.12
2019524.93,20547.54,9689.81,14655.93,41390.9
2019524.934,20540.91,9693.62,14665.37,41402.96
2019524.938,20560.22,9690.0,14653.21,41393.81
2019524.942,20564.75,9680.46,14637.85,41377.02
2019524.946,20555.4,9683.8,14647.39,41388.8
2019524.95,20547.44,9696.87,14670.28,41410.83
2019524.954,20541.72,9702.49,14682.49,41418.84
2019524.958,20563.18,9700.2,14673.9,41406.3
2019524.962,20565.66,9685.95,14654.02,41384.65
2019524.966,20543.86,9680.46,14650.97,41385.94
2019524.97,20531.08,9691.29,14669.23,41407.11
2019524.974,20526.17,9698.87,14682.29,41423.04
2019524.978,20547.58,9696.68,14673.28,41413.55
2019524.982,20558.74,9693.86,14658.64,41396.19
2019524.986,20541.15,9689.24,14658.83,41397.86
2019524.99,20526.55,9687.04,14669.23,41410.45
2019524.994,20523.22,9690.48,14680.15,41421.8
2019524.998,20548.87,9694.01,14682.2,41416.7
2019525.002,20555.12,9683.42,14660.26,41395.0
2019525.006,20541.1,9683.9,14663.46,41399.2
2019525.01,20524.69,9688.95,14678.19,41415.84
2019525.014,20517.92,9689.43,14685.92,41427.33
2019525.018,20542.77,9690.81,14678.24,41417.22
2019525.022,20553.78,9684.85,14659.07,41400.96
2019525.026,20542.43,9689.86,14663.89,41408.97
2019525.03,20535.19,9701.92,14685.25,41431.57
2019525.034,20538.0,9706.21,14698.41,41447.98
2019525.038,20561.75,9702.3,14685.2,41432.05
2019525.042,20566.28,9691.53,14663.41,41411.4
2019525.046,20551.02,9687.04,14664.7,41414.89
2019525.05,20540.81,9695.67,14684.25,41435.29
2019525.054,20539.19,9703.4,14699.51,41451.03
2019525.058,20565.04,9706.93,14693.5,41439.92
2019525.062,20577.58,9706.55,14680.44,41423.71
2019525.066,20557.45,9697.15,14675.0,41422.42
2019525.07,20546.82,9698.39,14685.73,41438.25
2019525.074,20539.57,9701.87,14693.93,41450.36
2019525.078,20562.79,9704.78,14689.3,41442.54
2019525.082,20581.92,9707.45,14684.15,41433.39
2019525.086,20562.32,9701.68,14679.72,41431.38
2019525.09,20540.34,9701.16,14684.39,41440.3
2019525.094,20531.08,9700.97,14686.87,41443.07
2019525.098,20558.03,9697.34,14680.53,41431.15
2019525.102,20576.1,9687.76,14668.99,41416.32
2019525.1059,20558.69,9686.23,14666.75,41418.13
2019525.1099,20538.19,9695.44,14676.48,41427.24
2019525.1139,20530.37,9696.82,14686.25,41432.1
2019525.1179,20551.73,9697.49,14676.86,41420.51
2019525.1219,20562.41,9693.67,14660.5,41401.06
2019525.1259,20553.31,9696.06,14669.94,41413.22
2019525.1299,20540.43,9703.4,14684.58,41430.0
2019525.1339,20531.66,9706.4,14694.6,41439.68
2019525.1379,20555.12,9701.44,14685.68,41424.9
2019525.1419,20567.32,9690.57,14661.93,41398.24
2019525.1459,20549.63,9692.05,14663.27,41401.11
2019525.1499,20536.71,9704.64,14681.2,41421.7
2019525.1539,20524.17,9701.4,14681.67,41424.52
2019525.1579,20542.86,9695.24,14669.18,41407.35
2019525.1619,20548.25,9682.61,14651.59,41386.9
2019525.1659,20539.1,9683.47,14658.98,41393.48
2019525.1699,20533.66,9693.43,14677.05,41417.79
2019525.1739,20532.23,9697.06,14687.02,41432.05
2019525.1779,20554.88,9706.83,14682.44,41424.57
2019525.1819,20557.55,9694.01,14657.36,41401.06
2019525.1859,20543.01,9689.38,14657.36,41406.11
2019525.1899,20531.56,9693.58,14672.04,41423.28
2019525.1939,20527.51,9694.48,14681.05,41435.06
2019525.1979,20543.15,9689.76,14665.51,41417.46
2019525.2019,20552.83,9679.46,14650.25,41394.38
2019525.2059,20536.95,9675.6,14653.26,41398.01
2019525.2099,20521.17,9676.41,14668.32,41413.69
2019525.2139,20518.5,9687.66,14684.82,41429.33
2019525.2179,20544.29,9687.9,14676.52,41420.56
2019525.2219,20552.88,9678.75,14657.07,41400.2
2019525.2259,20531.94,9674.03,14652.54,41393.67
2019525.2299,20508.86,9673.98,14657.4,41402.01
2019525.2339,20506.43,9675.6,14669.32,41414.5
2019525.2379,20538.48,9684.71,14671.8,41411.07
2019525.2419,20555.31,9675.31,14655.54,41390.81
2019525.2459,20540.91,9671.07,14654.83,41395.38
2019525.2499,20516.35,9676.41,14662.7,41406.83
2019525.2539,20504.86,9675.69,14669.37,41411.93
2019525.2579,20540.05,9684.95,14668.04,41408.26
2019525.2619,20567.94,9689.67,14666.03,41404.63
2019525.2659,20552.35,9687.57,14668.04,41409.55
2019525.2699,20530.08,9685.95,14672.19,41418.27
2019525.2739,20522.55,9687.76,14680.01,41427.38
2019525.2779,20551.68,9688.62,14679.24,41426.0
2019525.2819,20574.14,9684.61,14669.9,41418.03
2019525.2859,20556.17,9677.84,14664.7,41417.7
2019525.2899,20528.56,9670.02,14663.84,41420.89
2019525.2939,20515.54,9666.35,14662.36,41421.8
2019525.2979,20544.2,9669.97,14659.31,41413.74
2019525.3019,20562.6,9671.5,14651.11,41400.87
2019525.3059,20539.76,9666.35,14649.3,41399.77
2019525.3099,20522.17,9670.4,14662.08,41415.17
2019525.3139,20508.05,9669.92,14665.32,41417.99
2019525.3179,20535.33,9669.5,14658.17,41408.26
2019525.3219,20560.65,9669.64,14648.25,41397.0
2019525.3259,20540.29,9666.87,14646.44,41397.05
2019525.3299,20518.26,9665.63,14656.21,41407.4
2019525.3339,20508.82,9667.4,14662.46,41417.65
2019525.3379,20534.9,9668.54,14655.16,41412.31
2019525.3419,20551.06,9664.11,14638.95,41394.72
2019525.3459,20536.81,9661.72,14646.44,41397.96
2019525.3499,20528.94,9670.88,14669.18,41416.6
2019525.3539,20520.31,9675.27,14675.57,41423.66
2019525.3579,20537.95,9671.07,14663.89,41408.4
2019525.3619,20553.5,9665.87,14651.16,41395.0
2019525.3659,20541.1,9663.3,14654.78,41399.39
2019525.3699,20519.4,9666.21,14663.46,41412.07
2019525.3739,20508.15,9667.35,14669.04,41418.03
2019525.3779,20532.28,9667.59,14661.5,41407.88
2019525.3819,20548.35,9665.39,14648.96,41393.0
2019525.3859,20528.94,9659.72,14645.86,41391.76
2019525.3899,20511.58,9662.34,14658.12,41405.4
2019525.3939,20499.76,9658.29,14661.08,41412.36
2019525.3979,20531.8,9662.3,14657.17,41407.45
2019525.4019,20545.63,9656.86,14642.05,41389.37
2019525.4059,20530.89,9656.76,14644.96,41395.24
2019525.4099,20514.68,9660.63,14654.07,41410.45
2019525.4139,20512.87,9667.78,14668.04,41424.57
2019525.4179,20532.18,9667.54,14662.36,41411.64
2019525.4219,20539.86,9659.58,14640.86,41385.94
2019525.4259,20518.64,9650.99,14636.52,41385.08
2019525.4299,20507.29,9659.39,14652.3,41404.63
2019525.4339,20502.33,9662.68,14662.7,41414.55
2019525.4379,20524.65,9662.77,14654.73,41400.58
2019525.4419,20543.63,9658.96,14643.19,41389.42
2019525.4459,20529.51,9654.43,14645.24,41396.91
2019525.4499,20512.77,9659.24,14653.83,41410.26
2019525.4539,20506.77,9662.44,14659.69,41417.65
2019525.4579,20528.84,9658.29,14647.53,41404.06
2019525.4619,20550.49,9660.39,14636.9,41393.62
2019525.4659,20537.57,9659.48,14643.58,41397.15
2019525.4699,20519.45,9663.15,14658.26,41410.07
2019525.4739,20514.06,9668.69,14668.08,41421.08
2019525.4779,20536.33,9670.93,14659.5,41407.54
2019525.4819,20543.96,9662.49,14640.14,41384.37
2019525.4859,20523.98,9658.58,14642.43,41387.56
2019525.4899,20500.57,9657.05,14651.11,41397.72
2019525.4939,20495.08,9664.35,14664.7,41408.26
2019525.4979,20522.26,9666.87,14656.74,41397.96
2019525.5018,20537.47,9658.96,14639.05,41380.31
2019525.5058,20510.25,9646.8,14627.51,41371.87
2019525.5098,20490.55,9654.95,14633.99,41380.89
2019525.5138,20493.56,9671.4,14654.3,41400.96
2019525.5178,20534.42,9679.51,14661.84,41411.07
2019525.5218,20535.71,9658.24,14629.79,41378.55
2019525.5258,20482.35,9622.19,14589.6,41335.25
2019525.5298,20442.54,9611.32,14572.62,41317.42
2019525.5338,20418.46,9596.73,14560.51,41311.46
2019525.5378,20437.39,9589.2,14545.54,41295.96
2019525.5418,20450.21,9582.66,14526.94,41276.98
2019525.5458,20421.98,9564.02,14513.59,41267.02
2019525.5498,20387.8,9547.52,14503.15,41257.39
2019525.5538,20368.86,9541.7,14497.71,41252.47
2019525.5578,20382.41,9528.45,14468.91,41221.53
2019525.5618,20393.18,9511.19,14449.07,41202.03
2019525.5658,20380.93,9506.13,14456.89,41212.09
2019525.5698,20360.0,9495.12,14456.7,41216.04
2019525.5738,20355.51,9493.54,14462.95,41225.58
2019525.5778,20376.59,9499.17,14455.8,41212.09
2019525.5818,20376.35,9491.35,14430.52,41184.24
2019525.5858,20362.33,9493.02,14434.43,41190.77
2019525.5898,20361.04,9499.88,14460.33,41221.53
2019525.5938,20371.73,9509.99,14485.55,41251.52
2019525.5978,20398.33,9524.39,14489.37,41250.04
2019525.6018,20401.43,9526.25,14470.05,41223.63
2019525.6058,20389.37,9533.36,14476.97,41232.64
2019525.6098,20397.33,9540.7,14510.59,41275.7
2019525.6138,20400.05,9554.86,14536.33,41295.77
2019525.6178,20420.79,9562.26,14527.75,41280.23
2019525.6218,20446.02,9566.21,14528.56,41280.56
2019525.6258,20442.77,9581.09,14548.83,41298.82
2019525.6298,20436.58,9590.53,14571.43,41324.0
2019525.6338,20449.55,9603.79,14596.27,41354.76
2019525.6378,20485.07,9614.52,14599.85,41354.38
2019525.6418,20494.89,9611.89,14583.02,41339.07
2019525.6458,20487.98,9624.29,14601.71,41355.52
2019525.6498,20476.49,9641.51,14621.4,41371.73
