TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
2019536.1864,412.604,808.86,408.517,-630.0,-708.75,288.75,860.32,-649.04,-361.76
2019536.2364,408.09,803.858,409.249,-271.25,-743.75,26.25,863.36,-639.92,-360.24
2019536.2864,398.757,810.019,409.981,-271.25,-1146.25,-192.5,837.52,-633.84,-326.8
2019536.3364,400.465,808.372,412.726,-122.5,-1636.25,210.0,857.28,-652.08,-342.0
2019536.3864,403.637,805.932,412.177,350.0,-2747.5,-35.0,826.88,-630.8,-342.0
2019536.4364,413.336,807.701,406.138,988.75,-2187.5,-358.75,861.84,-638.4,-351.12
2019536.4864,411.262,810.141,406.016,1321.25,-1417.5,-490.0,846.64,-641.44,-360.24
2019536.5364,406.931,810.629,400.587,1058.75,-612.5,-201.25,846.64,-636.88,-348.08
2019536.5864,402.6,812.459,407.053,875.0,-988.75,-288.75,840.56,-641.44,-340.48
2019536.6364,402.417,811.178,404.186,568.75,-1706.25,113.75,848.16,-646.0,-343.52
2019536.6864,404.247,814.35,399.977,280.0,-2038.75,498.75,854.24,-641.44,-348.08
2019536.7364,407.358,814.106,399.916,201.25,-2082.5,612.5,849.68,-639.92,-319.2
2019536.7863,415.349,813.069,403.149,157.5,-1688.75,-472.5,840.56,-641.44,-351.12
2019536.8364,404.613,820.633,402.661,-1207.5,-1916.25,-1461.25,849.68,-644.48,-361.76
2019536.8864,407.541,806.481,405.223,-743.75,-2922.5,-1023.75,848.16,-636.88,-349.6
2019536.9364,410.53,806.298,405.528,35.0,-1785.0,-577.5,861.84,-646.0,-348.08
2019536.9864,408.273,806.725,406.138,297.5,-796.25,297.5,845.12,-639.92,-361.76
2019537.0364,402.417,809.348,402.051,402.5,-1006.25,656.25,843.6,-639.92,-310.08
2019537.0864,403.088,813.313,399.062,61.25,-1723.75,787.5,848.16,-646.0,-340.48
2019537.1364,405.284,813.008,401.014,-918.75,-2108.75,1155.0,855.76,-639.92,-338.96
2019537.1864,410.225,811.971,405.406,-1347.5,-1715.0,1662.5,849.68,-642.96,-358.72
2019537.2364,413.824,805.078,407.602,-1067.5,-1076.25,1802.5,854.24,-649.04,-351.12
2019537.2864,419.192,798.307,408.334,708.75,-1102.5,1260.0,851.2,-636.88,-358.72
2019537.3364,423.34,805.749,408.761,997.5,-665.0,262.5,848.16,-636.88,-357.2
2019537.3864,418.033,808.128,399.916,332.5,17.5,-603.75,845.12,-642.96,-348.08
2019537.4364,409.249,809.47,404.43,-70.0,-350.0,-577.5,822.32,-633.84,-325.28
2019537.4864,403.149,808.555,408.151,-752.5,-2380.0,-1233.75,858.8,-642.96,-337.44
2019537.5364,404.247,808.494,409.249,-831.25,-3587.5,-1242.5,849.68,-650.56,-351.12
2019537.5864,412.543,811.056,407.724,-892.5,-2957.5,-43.75,848.16,-641.44,-340.48
2019537.6364,409.92,812.886,407.175,-1312.5,-1137.5,-131.25,857.28,-636.88,-360.24
2019537.6864,402.844,801.052,412.909,-1505.0,-1653.75,-840.0,836.0,-647.52,-354.16
2019537.7364,405.833,806.542,411.323,-140.0,-1715.0,-175.0,840.56,-639.92,-351.12
2019537.7864,405.04,806.542,411.75,218.75,-1785.0,533.75,861.84,-633.84,-332.88
2019537.8364,409.92,807.701,410.652,183.75,-2388.75,498.75,832.96,-639.92,-354.16
2019537.8864,418.948,806.725,406.443,-52.5,-1907.5,-463.75,840.56,-633.84,-337.44
2019537.9364,414.983,806.481,408.761,-166.25,-1015.0,-892.5,839.04,-629.28,-328.32
2019537.9864,406.26,803.98,408.822,105.0,-761.25,26.25,843.6,-638.4,-326.8
2019538.0364,405.772,803.431,412.299,638.75,-1233.75,227.5,864.88,-633.84,-355.68
2019538.0864,407.602,807.762,410.591,647.5,-1618.75,210.0,848.16,-642.96,-358.72
2019538.1364,410.469,806.664,408.334,691.25,-1977.5,306.25,860.32,-638.4,-357.2
2019538.1864,412.909,807.579,409.432,761.25,-1942.5,306.25,845.12,-639.92,-358.72
2019538.2364,415.349,804.895,406.992,568.75,-953.75,621.25,858.8,-644.48,-342.0
2019538.2864,416.264,805.444,405.894,883.75,-665.0,87.5,839.04,-638.4,-354.16
2019538.3364,408.212,809.348,405.04,306.25,-1645.0,-813.75,839.04,-633.84,-343.52
2019538.3864,409.066,809.47,404.979,43.75,-3045.0,-831.25,858.8,-641.44,-351.12
2019538.4364,413.824,806.115,402.966,-297.5,-2940.0,-385.0,858.8,-636.88,-354.16
2019538.4864,411.079,810.08,405.101,-332.5,-2283.75,-463.75,843.6,-633.84,-346.56
2019538.5364,414.19,805.383,411.079,-323.75,-2441.25,26.25,857.28,-629.28,-354.16
2019538.5864,411.323,804.895,404.796,700.0,-2275.0,-1198.75,863.36,-639.92,-352.64
2019538.6364,414.617,813.252,402.539,236.25,-1478.75,-280.0,832.96,-632.32,-357.2
2019538.6864,408.822,809.836,405.406,-227.5,-1163.75,-87.5,829.92,-633.84,-325.28
2019538.7364,404.369,809.348,405.528,-210.0,-1925.0,-516.25,834.48,-636.88,-322.24
2019538.7864,409.737,810.141,407.602,-306.25,-2642.5,-568.75,842.08,-635.36,-342.0
2019538.8364,413.092,809.531,405.406,-17.5,-2310.0,-175.0,840.56,-633.84,-334.4
2019538.8864,412.848,809.531,405.345,210.0,-1085.0,-665.0,834.48,-624.72,-334.4
2019538.9364,405.284,808.25,405.65,315.0,-1303.75,-393.75,846.64,-635.36,-346.56
2019538.9864,407.846,806.176,402.6,612.5,-1811.25,-945.0,829.92,-646.0,-345.04
2019539.0364,409.249,812.459,402.051,253.75,-1513.75,-297.5,857.28,-641.44,-351.12
2019539.0864,408.09,807.64,403.637,-96.25,-1365.0,-306.25,842.08,-638.4,-349.6
2019539.1364,406.748,809.836,401.746,-17.5,-1837.5,-192.5,837.52,-630.8,-326.8
2019539.1864,409.005,807.274,405.528,52.5,-2056.25,35.0,854.24,-649.04,-354.16
2019539.2364,408.822,810.019,403.393,568.75,-1102.5,-306.25,851.2,-635.36,-337.44
2019539.2864,406.748,813.557,405.772,-183.75,-1330.0,236.25,846.64,-630.8,-346.56
2019539.3364,411.079,803.98,403.698,175.0,-1925.0,341.25,857.28,-639.92,-346.56
2019539.3864,414.678,807.152,404.003,157.5,-1548.75,-8.75,836.0,-621.68,-328.32
2019539.4364,410.469,810.751,402.6,-131.25,-1548.75,-323.75,855.76,-649.04,-343.52
2019539.4864,411.384,805.993,406.199,192.5,-1653.75,-192.5,849.68,-632.32,-345.04
2019539.5364,408.639,816.546,401.868,-315.0,-1855.0,-691.25,854.24,-635.36,-343.52
2019539.5864,411.445,804.59,406.626,-393.75,-1653.75,-280.0,848.16,-638.4,-340.48
2019539.6364,412.665,804.651,404.796,210.0,-1540.0,-831.25,842.08,-636.88,-342.0
2019539.6864,409.859,809.958,402.173,700.0,-1907.5,-1400.0,846.64,-653.6,-335.92
2019539.7364,409.859,814.106,400.587,315.0,-1347.5,-350.0,851.2,-639.92,-357.2
2019539.7864,407.297,807.457,401.38,175.0,-1111.25,140.0,836.0,-649.04,-332.88
2019539.8364,405.711,810.141,404.125,113.75,-1461.25,-157.5,843.6,-632.32,-338.96
2019539.8864,409.188,810.69,402.661,-358.75,-1758.75,-140.0,858.8,-642.96,-345.04
2019539.9364,409.371,809.592,405.711,323.75,-1820.0,-280.0,843.6,-638.4,-352.64
2019539.9864,410.286,807.518,400.709,577.5,-1067.5,-717.5,843.6,-639.92,-319.2
2019540.0364,401.563,814.35,401.441,113.75,-1146.25,-682.5,836.0,-650.56,-338.96
2019540.0864,404.369,808.799,402.966,-166.25,-1828.75,-17.5,829.92,-635.36,-335.92
2019540.1364,409.92,811.605,403.698,-78.75,-1995.0,-140.0,848.16,-633.84,-331.36
2019540.1864,413.824,811.422,403.271,0.0,-1198.75,-341.25,849.68,-635.36,-348.08
2019540.2364,408.151,809.409,405.894,-218.75,-840.0,-577.5,851.2,-652.08,-351.12
2019540.2864,399.062,812.459,402.844,-218.75,-1767.5,-647.5,849.68,-644.48,-332.88
2019540.3364,406.504,810.934,404.613,-332.5,-2231.25,-428.75,846.64,-642.96,-348.08
2019540.3864,409.554,809.531,404.43,-201.25,-1776.25,-87.5,848.16,-636.88,-354.16
2019540.4364,412.238,808.433,402.722,315.0,-936.25,-96.25,836.0,-629.28,-345.04
2019540.4864,408.334,808.494,406.016,551.25,-682.5,-385.0,858.8,-642.96,-355.68
2019540.5363,401.563,812.154,405.955,350.0,-1260.0,-603.75,851.2,-652.08,-345.04
2019540.5864,404.247,813.496,402.783,253.75,-1557.5,-507.5,861.84,-644.48,-342.0
2019540.6364,403.332,813.801,405.223,-376.25,-1540.0,-218.75,851.2,-642.96,-351.12
2019540.6864,403.82,811.971,404.491,-96.25,-1986.25,315.0,836.0,-639.92,-343.52
2019540.7364,407.907,807.03,403.515,-61.25,-1706.25,227.5,861.84,-646.0,-351.12
2019540.7865,403.82,814.35,402.539,78.75,-910.0,87.5,852.72,-639.92,-349.6
2019540.8364,408.822,809.836,402.173,96.25,-1093.75,0.0,846.64,-644.48,-349.6
2019540.8864,406.87,808.311,403.088,96.25,-1006.25,-43.75,848.16,-632.32,-352.64
2019540.9364,408.7,813.618,404.491,-157.5,-962.5,332.5,839.04,-629.28,-349.6
2019540.9864,405.772,814.167,408.944,-621.25,-1470.0,-70.0,854.24,-641.44,-343.52
2019541.0364,399.733,813.618,410.896,-1233.75,-3053.75,-1461.25,842.08,-633.84,-328.32
2019541.0864,393.999,810.69,415.776,-2205.0,-3955.0,-1461.25,854.24,-638.4,-346.56
2019541.1364,407.724,801.052,416.63,175.0,-3290.0,70.0,843.6,-630.8,-317.68
2019541.1864,412.848,805.932,408.029,1977.5,-1006.25,542.5,854.24,-646.0,-343.52
2019541.2364,407.114,810.751,409.188,2126.25,70.0,420.0,872.48,-646.0,-349.6
2019541.2863,403.454,811.727,401.807,1855.0,-586.25,280.0,864.88,-647.52,-337.44
2019541.3364,401.502,815.143,398.757,1575.0,-1146.25,411.25,858.8,-641.44,-363.28
2019541.3864,403.454,812.764,399.245,1076.25,-1408.75,708.75,848.16,-644.48,-319.2
2019541.4364,407.907,807.823,396.744,1207.5,-2292.5,866.25,832.96,-641.44,-308.56
2019541.4864,415.227,811.91,395.768,1391.25,-2502.5,533.75,843.6,-642.96,-345.04
2019541.5364,418.46,815.021,389.546,1128.75,-1058.75,-157.5,863.36,-644.48,-357.2
2019541.5863,414.129,817.766,390.827,262.5,-61.25,-17.5,866.4,-646.0,-342.0
2019541.6364,402.722,809.287,394.609,-358.75,-665.0,-35.0,846.64,-632.32,-351.12
2019541.6863,405.467,813.252,398.391,-350.0,-2432.5,-183.75,852.72,-650.56,-357.2
2019541.7364,411.018,814.594,398.818,-647.5,-2502.5,201.25,845.12,-647.52,-332.88
2019541.7863,413.641,808.677,397.903,-26.25,-1531.25,26.25,836.0,-621.68,-332.88
2019541.8363,405.223,814.899,398.757,-35.0,-1400.0,-323.75,837.52,-646.0,-348.08
2019541.8864,408.273,811.849,397.964,-455.0,-1820.0,210.0,848.16,-646.0,-345.04
2019541.9364,413.763,811.239,400.343,-341.25,-1216.25,-105.0,842.08,-644.48,-348.08
2019541.9863,407.602,811.117,400.16,-183.75,-1312.5,-122.5,849.68,-642.96,-358.72
2019542.0364,408.639,813.984,401.258,8.75,-1960.0,-411.25,851.2,-646.0,-331.36
2019542.0863,409.371,809.653,399.428,-306.25,-1680.0,-472.5,863.36,-639.92,-357.2
2019542.1364,406.138,807.091,401.868,-8.75,-1338.75,-8.75,854.24,-650.56,-346.56
2019542.1863,406.687,811.178,399.977,157.5,-1251.25,350.0,839.04,-652.08,-351.12
2019542.2364,409.066,810.08,403.637,-61.25,-1540.0,376.25,848.16,-636.88,-329.84
2019542.2863,410.408,810.324,402.112,288.75,-1863.75,35.0,855.76,-649.04,-343.52
2019542.3364,412.787,810.08,400.404,385.0,-1382.5,-61.25,861.84,-650.56,-331.36
2019542.3863,407.907,813.923,400.404,52.5,-1111.25,-227.5,851.2,-624.72,-322.24
2019542.4364,408.7,809.165,400.587,-105.0,-1321.25,78.75,858.8,-636.88,-354.16
2019542.4863,411.384,809.165,399.428,-43.75,-1522.5,-420.0,852.72,-636.88,-348.08
2019542.5364,415.166,811.788,399.245,140.0,-1190.0,-420.0,855.76,-632.32,-331.36
2019542.5863,410.713,805.688,400.16,61.25,-1120.0,-612.5,857.28,-644.48,-348.08
2019542.6364,401.929,811.666,400.77,-358.75,-2283.75,-1216.25,840.56,-652.08,-345.04
2019542.6864,407.114,815.204,400.221,-393.75,-2196.25,-131.25,861.84,-638.4,-354.16
2019542.7364,413.214,810.934,402.905,-306.25,-1242.5,96.25,836.0,-646.0,-329.84
2019542.7864,404.369,809.592,401.075,210.0,-1461.25,-358.75,848.16,-633.84,-343.52
2019542.8364,405.04,812.154,401.014,35.0,-1872.5,-446.25,843.6,-623.2,-340.48
2019542.8864,406.992,813.496,397.415,-288.75,-1977.5,-507.5,839.04,-627.76,-338.96
2019542.9364,407.48,812.215,400.465,-577.5,-1758.75,-341.25,846.64,-638.4,-337.44
2019542.9863,404.247,809.897,401.99,-376.25,-1557.5,-8.75,822.32,-632.32,-322.24
2019543.0364,403.515,806.969,402.783,-411.25,-1443.75,393.75,836.0,-636.88,-349.6
2019543.0864,408.517,812.52,402.051,-218.75,-1627.5,542.5,852.72,-638.4,-332.88
2019543.1364,408.334,811.666,401.563,-70.0,-1645.0,8.75,843.6,-633.84,-345.04
2019543.1864,405.711,813.618,404.491,-752.5,-1837.5,96.25,863.36,-639.92,-342.0
2019543.2364,408.944,806.664,404.979,-323.75,-1960.0,358.75,848.16,-630.8,-313.12
2019543.2864,410.347,807.701,402.417,-166.25,-2021.25,-35.0,846.64,-632.32,-340.48
2019543.3364,416.02,808.738,404.43,-411.25,-1522.5,288.75,852.72,-635.36,-346.56
2019543.3864,411.75,808.067,402.295,-218.75,-1041.25,26.25,840.56,-635.36,-331.36
2019543.4363,406.199,810.629,404.613,-673.75,-1863.75,-358.75,854.24,-646.0,-343.52
2019543.4864,409.981,806.176,407.175,-595.0,-2633.75,402.5,845.12,-641.44,-349.6
2019543.5364,416.569,804.468,406.809,-201.25,-2362.5,-201.25,854.24,-633.84,-338.96
2019543.5864,412.238,804.041,406.138,323.75,-1400.0,-411.25,842.08,-635.36,-334.4
2019543.6364,410.286,811.239,401.563,490.0,-1417.5,-288.75,828.4,-621.68,-323.76
2019543.6863,410.164,813.069,401.929,87.5,-1645.0,-210.0,834.48,-646.0,-345.04
2019543.7364,410.286,809.836,405.406,-201.25,-1925.0,-621.25,839.04,-632.32,-331.36
2019543.7864,407.053,810.202,402.722,-437.5,-1916.25,-551.25,858.8,-639.92,-360.24
2019543.8364,406.809,809.47,403.576,-87.5,-2161.25,-665.0,843.6,-644.48,-335.92
2019543.8864,407.175,811.605,398.757,96.25,-1951.25,-717.5,845.12,-639.92,-328.32
2019543.9364,405.528,817.156,402.905,-78.75,-1697.5,-175.0,849.68,-636.88,-354.16
2019543.9864,408.517,803.431,404.369,-140.0,-1750.0,385.0,869.44,-646.0,-348.08
2019544.0364,408.334,808.799,406.199,297.5,-1452.5,192.5,840.56,-644.48,-348.08
2019544.0863,412.726,807.091,401.685,-61.25,-1172.5,560.0,849.68,-642.96,-348.08
2019544.1364,406.748,805.322,403.637,-183.75,-1522.5,8.75,852.72,-623.2,-346.56
2019544.1863,405.223,813.496,404.979,-122.5,-1960.0,-201.25,839.04,-630.8,-349.6
2019544.2364,411.323,806.908,404.43,-315.0,-2126.25,35.0,851.2,-626.24,-354.16
2019544.2864,412.299,811.3,401.685,-157.5,-1601.25,-210.0,839.04,-635.36,-325.28
2019544.3363,411.262,806.42,406.138,-122.5,-1050.0,-341.25,861.84,-639.92,-335.92
2019544.3864,407.785,806.603,405.101,113.75,-1207.5,-183.75,842.08,-639.92,-326.8
2019544.4364,411.262,808.006,405.04,-87.5,-1592.5,656.25,854.24,-650.56,-357.2
2019544.4863,414.983,805.2,406.565,131.25,-1303.75,367.5,854.24,-636.88,-355.68
2019544.5364,413.702,806.481,407.114,210.0,-1496.25,131.25,845.12,-633.84,-342.0
2019544.5864,411.75,803.309,404.064,428.75,-1610.0,-420.0,851.2,-653.6,-354.16
2019544.6364,408.395,810.568,403.149,393.75,-1330.0,-472.5,855.76,-649.04,-355.68
2019544.6864,409.737,807.457,403.759,-507.5,-1505.0,525.0,848.16,-633.84,-335.92
2019544.7364,414.251,803.675,406.199,411.25,-1557.5,-192.5,836.0,-644.48,-337.44
2019544.7864,414.312,808.494,407.358,236.25,-1496.25,-131.25,855.76,-639.92,-361.76
2019544.8364,411.75,808.433,401.685,437.5,-1058.75,-656.25,832.96,-642.96,-349.6
2019544.8864,409.615,807.03,403.393,647.5,-1032.5,-507.5,842.08,-630.8,-352.64
2019544.9364,408.273,808.616,400.648,-245.0,-1452.5,-918.75,843.6,-636.88,-352.64
2019544.9863,408.151,808.189,405.589,201.25,-1443.75,-332.5,845.12,-639.92,-352.64
2019545.0364,409.066,810.202,401.014,-70.0,-1723.75,-271.25,832.96,-641.44,-343.52
2019545.0864,410.957,809.897,401.319,35.0,-1312.5,-647.5,832.96,-632.32,-348.08
2019545.1364,408.212,811.544,401.99,-78.75,-1470.0,-848.75,858.8,-649.04,-364.8
2019545.1864,409.798,810.019,405.772,-131.25,-1645.0,-673.75,848.16,-629.28,-352.64
2019545.2364,407.236,814.106,406.382,-507.5,-1540.0,-945.0,845.12,-639.92,-352.64
2019545.2864,405.833,806.542,404.979,-17.5,-1548.75,-647.5,836.0,-632.32,-332.88
2019545.3364,406.443,809.47,404.064,-87.5,-1636.25,-813.75,864.88,-644.48,-346.56
2019545.3864,402.722,812.154,405.589,-122.5,-1487.5,-1015.0,869.44,-644.48,-342.0
2019545.4364,402.783,809.958,408.761,-866.25,-2546.25,-385.0,839.04,-644.48,-338.96
2019545.4864,404.247,805.505,409.981,-26.25,-3036.25,-901.25,852.72,-646.0,-351.12
2019545.5364,408.578,812.459,405.65,148.75,-2152.5,-647.5,851.2,-639.92,-338.96
2019545.5864,411.567,808.128,403.698,402.5,-770.0,306.25,843.6,-629.28,-328.32
2019545.6364,410.103,808.677,404.308,420.0,-1015.0,-113.75,832.96,-642.96,-322.24
2019545.6864,400.587,806.786,402.417,26.25,-1653.75,-857.5,848.16,-636.88,-346.56
2019545.7364,401.258,811.239,406.321,306.25,-1846.25,-341.25,839.04,-641.44,-326.8
2019545.7864,404.674,811.605,403.21,78.75,-1662.5,533.75,863.36,-636.88,-348.08
2019545.8364,408.7,805.81,406.931,428.75,-1513.75,647.5,851.2,-635.36,-335.92
2019545.8864,408.944,809.958,407.48,1032.5,-1715.0,192.5,867.92,-646.0,-361.76
2019545.9364,411.445,809.775,401.685,918.75,-647.5,52.5,852.72,-639.92,-334.4
2019545.9864,405.223,810.263,401.563,945.0,-166.25,288.75,852.72,-646.0,-360.24
2019546.0364,402.783,809.287,397.354,682.5,-717.5,315.0,860.32,-644.48,-358.72
2019546.0864,400.892,814.533,393.511,122.5,-1723.75,-280.0,861.84,-646.0,-357.2
2019546.1364,409.676,820.45,394.853,-1365.0,-2397.5,-700.0,845.12,-649.04,-348.08
2019546.1864,409.981,808.494,408.395,-2563.75,-2047.5,-87.5,846.64,-650.56,-361.76
2019546.2364,408.456,803.065,411.567,-1163.75,-1933.75,-560.0,848.16,-639.92,-354.16
2019546.2864,406.992,806.176,407.846,560.0,-1277.5,-446.25,839.04,-629.28,-325.28
2019546.3364,407.846,812.093,407.846,288.75,-472.5,665.0,852.72,-633.84,-346.56
2019546.3864,401.38,803.98,403.881,463.75,-455.0,927.5,842.08,-644.48,-325.28
2019546.4364,403.698,812.276,401.746,420.0,-1321.25,428.75,869.44,-644.48,-358.72
2019546.4864,409.31,813.496,400.587,-411.25,-1321.25,533.75,848.16,-638.4,-335.92
2019546.5364,406.321,809.409,403.515,-1146.25,-1601.25,-105.0,858.8,-646.0,-355.68
2019546.5864,406.504,808.006,407.907,-1277.5,-1951.25,-603.75,842.08,-644.48,-342.0
2019546.6364,404.308,806.908,411.811,-682.5,-2257.5,-516.25,860.32,-646.0,-340.48
2019546.6864,408.822,805.322,413.397,166.25,-1671.25,0.0,852.72,-635.36,-343.52
2019546.7364,408.456,807.03,410.774,743.75,-1050.0,350.0,863.36,-633.84,-348.08
2019546.7864,407.114,813.069,405.772,962.5,-717.5,595.0,843.6,-630.8,-319.2
2019546.8364,407.602,810.324,406.382,306.25,-1233.75,463.75,825.36,-633.84,-338.96
2019546.8864,406.443,811.91,408.639,-428.75,-1986.25,-8.75,840.56,-639.92,-340.48
2019546.9364,409.676,803.126,406.626,-525.0,-1505.0,-420.0,852.72,-639.92,-354.16
2019546.9864,399.977,811.361,409.615,-140.0,-1513.75,-201.25,851.2,-641.44,-367.84
2019547.0364,407.785,803.553,406.809,831.25,-2257.5,822.5,842.08,-635.36,-342.0
2019547.0864,414.312,806.664,409.249,805.0,-1828.75,840.0,839.04,-636.88,-326.8
2019547.1364,410.53,808.372,404.125,883.75,-1111.25,498.75,831.44,-636.88,-334.4
2019547.1864,411.14,807.03,404.613,638.75,-1408.75,-70.0,843.6,-629.28,-325.28
2019547.2364,406.26,809.714,404.735,481.25,-2030.0,-61.25,829.92,-627.76,-342.0
2019547.2864,407.419,807.274,404.064,-96.25,-2327.5,682.5,861.84,-630.8,-346.56
2019547.3364,412.726,807.701,405.772,122.5,-2135.0,1023.75,837.52,-644.48,-355.68
2019547.3864,415.593,805.871,406.931,105.0,-1802.5,428.75,845.12,-647.52,-342.0
2019547.4364,413.641,806.176,404.125,507.5,-2047.5,26.25,863.36,-630.8,-331.36
2019547.4864,414.861,808.616,401.624,236.25,-2336.25,-17.5,848.16,-638.4,-337.44
2019547.5364,415.105,809.287,400.465,105.0,-1610.0,472.5,854.24,-644.48,-335.92
2019547.5864,417.118,808.372,402.356,-245.0,-1505.0,463.75,840.56,-641.44,-326.8
2019547.6364,412.055,808.555,404.735,-402.5,-1846.25,-113.75,834.48,-629.28,-355.68
2019547.6864,413.092,805.139,403.515,-210.0,-2187.5,70.0,828.4,-649.04,-343.52
2019547.7364,415.227,804.407,404.979,-17.5,-2073.75,-183.75,842.08,-639.92,-335.92
2019547.7864,410.591,811.605,401.197,-385.0,-1750.0,385.0,843.6,-632.32,-349.6
2019547.8364,415.898,804.773,405.04,-595.0,-1513.75,1610.0,839.04,-636.88,-348.08
2019547.8864,420.656,806.664,405.284,17.5,-1330.0,1006.25,848.16,-635.36,-357.2
2019547.9364,421.632,804.285,403.454,-175.0,-1181.25,1111.25,849.68,-639.92,-338.96
2019547.9864,419.985,804.041,402.417,-455.0,-1391.25,472.5,828.4,-644.48,-320.72
2019548.0364,418.887,801.723,404.186,-306.25,-1347.5,253.75,843.6,-630.8,-348.08
2019548.0864,415.044,804.834,405.955,-673.75,-2178.75,-253.75,849.68,-623.2,-349.6
2019548.1364,421.632,806.054,404.186,-420.0,-1942.5,-210.0,828.4,-635.36,-352.64
2019548.1864,420.351,804.956,406.992,-560.0,-1776.25,-420.0,837.52,-652.08,-340.48
2019548.2364,419.863,801.906,404.979,-52.5,-1601.25,-577.5,826.88,-636.88,-331.36
2019548.2864,419.436,805.139,404.064,166.25,-1496.25,-533.75,857.28,-638.4,-345.04
2019548.3364,415.898,805.566,403.637,113.75,-1015.0,-647.5,861.84,-633.84,-346.56
2019548.3864,411.14,805.505,404.918,-315.0,-1601.25,-420.0,849.68,-638.4,-346.56
2019548.4364,415.166,801.54,407.358,-568.75,-1925.0,-201.25,837.52,-646.0,-355.68
2019548.4864,418.704,799.283,404.491,-271.25,-1872.5,-262.5,845.12,-636.88,-357.2
2019548.5364,416.996,807.396,406.077,-175.0,-1356.25,-43.75,848.16,-627.76,-358.72
2019548.5864,419.436,803.919,406.443,-735.0,-1400.0,253.75,846.64,-641.44,-349.6
2019548.6364,418.277,800.808,404.125,-113.75,-1592.5,-525.0,839.04,-638.4,-342.0
2019548.6864,415.044,805.017,406.87,-26.25,-1575.0,-306.25,836.0,-633.84,-351.12
2019548.7364,414.373,803.309,406.382,-306.25,-1295.0,-122.5,851.2,-627.76,-320.72
2019548.7864,412.848,804.285,409.493,-61.25,-1338.75,0.0,852.72,-641.44,-357.2
2019548.8364,413.946,803.37,408.029,-245.0,-1540.0,-253.75,852.72,-636.88,-340.48
2019548.8864,415.776,801.601,411.872,26.25,-1531.25,52.5,854.24,-655.12,-363.28
2019548.9364,418.704,802.943,411.079,612.5,-1610.0,-437.5,840.56,-652.08,-352.64
2019548.9864,416.935,805.505,409.371,568.75,-1260.0,-490.0,854.24,-641.44,-351.12
2019549.0364,416.813,804.163,404.613,568.75,-1435.0,-595.0,855.76,-641.44,-354.16
2019549.0864,416.203,806.969,405.345,183.75,-1365.0,-262.5,825.36,-638.4,-332.88
2019549.1364,414.495,804.224,404.796,-166.25,-1452.5,-463.75,834.48,-646.0,-354.16
2019549.1864,413.031,806.664,408.883,-463.75,-2388.75,-560.0,837.52,-647.52,-346.56
2019549.2364,415.349,804.834,408.029,26.25,-2730.0,-918.75,849.68,-646.0,-348.08
